,index,hoofdKleur,grijsGroep,R,G,B,grijswaarde,aantal,hex
74,38,3,5,51,40,18,41.2691024254424,8081,#332812
75,39,3,6,69,36,6,43.280313576594345,3042,#452406
76,41,3,7,63,48,25,50.9563310178817,8724,#3f3019
77,44,3,8,64,55,8,53.38861604293589,3447,#403708
78,47,3,9,91,52,9,60.13672000563539,3549,#5b3409
79,48,3,10,77,60,29,62.818334871610695,11138,#4d3c1d
80,51,3,11,93,73,35,76.33046631263616,14688,#5d4923
81,52,3,12,119,69,13,78.86230745953554,2842,#77450d
82,56,3,13,116,87,44,91.96981119433474,14686,#74572c
83,59,3,14,157,98,28,107.02429864572048,1846,#9d621c
84,60,3,15,137,106,58,109.16672666095155,9332,#896a3a
85,63,3,16,160,118,69,124.85139557128413,4945,#a07645
86,66,3,17,191,131,45,137.81607236363635,825,#bf832d
87,68,3,18,179,133,81,140.59372559701492,2680,#b38551
88,74,3,19,201,147,87,156.0546171800948,1688,#c99357
89,79,3,20,220,164,100,173.08291642949547,773,#dca464
90,82,3,21,215,198,27,180.35411395348837,129,#d7c61b
91,87,3,22,239,194,103,196.50328745980707,311,#efc267
